CodeSite_SamplingOperations_x,Date_SamplingOperation,IBD,IBD_EQR,IBD_EQR_Status,Longitude_Lambert93,Latitude_Lambert93,Watershed,HERlvl1Name,Streamsize
S04093200,2019-08-05,15.1,0.7214285714285714,Moderate,588602.72,6555859.49,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04093200,2020-07-15,15.2,0.7285714285714285,Moderate,588602.72,6555859.49,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04093200,2021-06-17,14.0,0.6428571428571429,Moderate,588602.72,6555859.49,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04093200,2022-07-12,13.4,0.6,Moderate,588602.72,6555859.49,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04093250,2012-07-13,14.1,0.65,Moderate,595358.9,6554136.0,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04093200,2012-08-24,18.0,0.9285714285714286,Good,588602.72,6555859.49,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04093250,2013-09-10,15.0,0.7142857142857143,Moderate,595358.9,6554136.0,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04093200,2013-09-13,17.9,0.9214285714285714,Good,588602.72,6555859.49,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04093200,2014-09-09,14.5,0.6785714285714286,Moderate,588602.72,6555859.49,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04093250,2014-10-28,15.4,0.7428571428571429,Moderate,595358.9,6554136.0,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04093200,2015-08-06,11.9,0.4928571428571429,Poor,588602.72,6555859.49,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04093250,2015-09-03,16.2,0.7999999999999999,Good,595358.9,6554136.0,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04093200,2016-10-14,13.600000000000001,0.6142857142857143,Moderate,588602.72,6555859.49,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04093200,2017-08-28,15.3,0.7357142857142858,Moderate,588602.72,6555859.49,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04093200,2018-07-11,15.7,0.7642857142857142,Moderate,588602.72,6555859.49,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04093200,2019-08-05,15.1,0.7214285714285714,Moderate,588602.72,6555859.49,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04093200,2020-07-15,15.2,0.7285714285714285,Moderate,588602.72,6555859.49,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04093200,2021-06-17,14.0,0.6428571428571429,Moderate,588602.72,6555859.49,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04093200,2022-07-12,13.4,0.6,Moderate,588602.72,6555859.49,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04093500,2012-09-10,16.1,0.7928571428571429,Good,571640.3,6558872.0,Loire-Bretagne,MASSIF CENTRAL NORD,M
S04093510,2013-07-19,15.2,0.7285714285714285,Moderate,570879.8,6558608.0,Loire-Bretagne,MASSIF CENTRAL NORD,TP
S04093500,2013-09-03,16.0,0.7857142857142857,Good,571640.3,6558872.0,Loire-Bretagne,MASSIF CENTRAL NORD,M
S04093510,2014-08-04,18.1,0.9357142857142858,Good,570879.8,6558608.0,Loire-Bretagne,MASSIF CENTRAL NORD,TP
S04093500,2014-09-04,16.7,0.8357142857142856,Good,571640.3,6558872.0,Loire-Bretagne,MASSIF CENTRAL NORD,M
S04093500,2015-07-15,17.0,0.8571428571428571,Good,571640.3,6558872.0,Loire-Bretagne,MASSIF CENTRAL NORD,M
S04093510,2015-09-02,16.4,0.8142857142857142,Good,570879.8,6558608.0,Loire-Bretagne,MASSIF CENTRAL NORD,TP
S04093500,2016-09-07,16.5,0.8214285714285714,Good,571640.3,6558872.0,Loire-Bretagne,MASSIF CENTRAL NORD,M
S04093500,2017-06-26,15.7,0.7642857142857142,Moderate,571640.3,6558872.0,Loire-Bretagne,MASSIF CENTRAL NORD,M
S04093500,2018-08-06,13.6,0.6142857142857143,Moderate,571640.3,6558872.0,Loire-Bretagne,MASSIF CENTRAL NORD,M
S04093500,2019-07-17,11.5,0.4642857142857143,Poor,571640.3,6558872.0,Loire-Bretagne,MASSIF CENTRAL NORD,M
S04093500,2020-07-16,13.1,0.5785714285714285,Moderate,571640.3,6558872.0,Loire-Bretagne,MASSIF CENTRAL NORD,M
S04093500,2021-09-01,14.7,0.6928571428571428,Moderate,571640.3,6558872.0,Loire-Bretagne,MASSIF CENTRAL NORD,M
S04093500,2022-07-26,12.3,0.5214285714285715,Poor,571640.3,6558872.0,Loire-Bretagne,MASSIF CENTRAL NORD,M
S04093500,2012-09-10,16.1,0.7928571428571429,Good,571640.3,6558872.0,Loire-Bretagne,MASSIF CENTRAL NORD,M
S04093510,2013-07-19,15.2,0.7285714285714285,Moderate,570879.8,6558608.0,Loire-Bretagne,MASSIF CENTRAL NORD,TP
S04093500,2013-09-03,16.0,0.7857142857142857,Good,571640.3,6558872.0,Loire-Bretagne,MASSIF CENTRAL NORD,M
S04093510,2014-08-04,18.1,0.9357142857142858,Good,570879.8,6558608.0,Loire-Bretagne,MASSIF CENTRAL NORD,TP
S04093500,2014-09-04,16.7,0.8357142857142856,Good,571640.3,6558872.0,Loire-Bretagne,MASSIF CENTRAL NORD,M
S04093500,2015-07-15,17.0,0.8571428571428571,Good,571640.3,6558872.0,Loire-Bretagne,MASSIF CENTRAL NORD,M
S04093510,2015-09-02,16.4,0.8142857142857142,Good,570879.8,6558608.0,Loire-Bretagne,MASSIF CENTRAL NORD,TP
S04093500,2016-09-07,16.5,0.8214285714285714,Good,571640.3,6558872.0,Loire-Bretagne,MASSIF CENTRAL NORD,M
S04093500,2017-06-26,15.7,0.7642857142857142,Moderate,571640.3,6558872.0,Loire-Bretagne,MASSIF CENTRAL NORD,M
S04093500,2018-08-06,13.6,0.6142857142857143,Moderate,571640.3,6558872.0,Loire-Bretagne,MASSIF CENTRAL NORD,M
S04093500,2019-07-17,11.5,0.4642857142857143,Poor,571640.3,6558872.0,Loire-Bretagne,MASSIF CENTRAL NORD,M
S04093500,2020-07-16,13.1,0.5785714285714285,Moderate,571640.3,6558872.0,Loire-Bretagne,MASSIF CENTRAL NORD,M
S04093500,2021-09-01,14.7,0.6928571428571428,Moderate,571640.3,6558872.0,Loire-Bretagne,MASSIF CENTRAL NORD,M
S04093500,2022-07-26,12.3,0.5214285714285715,Poor,571640.3,6558872.0,Loire-Bretagne,MASSIF CENTRAL NORD,M
S04093560,2012-10-15,20.0,1.0,High,568902.4,6548515.0,Loire-Bretagne,MASSIF CENTRAL NORD,TP
S04093560,2013-07-19,19.7,1.0,High,568902.4,6548515.0,Loire-Bretagne,MASSIF CENTRAL NORD,TP
S04093560,2014-08-06,20.0,1.0,High,568902.4,6548515.0,Loire-Bretagne,MASSIF CENTRAL NORD,TP
S04093560,2015-09-07,20.0,1.0,High,568902.4,6548515.0,Loire-Bretagne,MASSIF CENTRAL NORD,TP
S04093800,2012-07-18,18.9,0.9928571428571428,High,556623.0,6562909.0,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04093800,2013-07-18,13.5,0.6071428571428571,Moderate,556623.0,6562909.0,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04095000,2013-07-18,14.3,0.6642857142857144,Moderate,547307.62,6561271.48,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04093800,2014-08-05,15.5,0.75,Moderate,556623.0,6562909.0,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04095000,2014-08-06,15.5,0.75,Moderate,547307.62,6561271.48,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04095000,2015-08-31,11.4,0.4571428571428572,Poor,547307.62,6561271.48,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04093800,2015-09-02,16.4,0.8142857142857142,Good,556623.0,6562909.0,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04093800,2016-09-07,16.0,0.7857142857142857,Good,556623.0,6562909.0,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04093800,2017-08-29,15.8,0.7714285714285715,Moderate,556623.0,6562909.0,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04093800,2018-08-02,13.8,0.6285714285714287,Moderate,556623.0,6562909.0,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04093800,2019-07-17,14.7,0.6928571428571428,Moderate,556623.0,6562909.0,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04093800,2020-07-06,14.9,0.7071428571428572,Moderate,556623.0,6562909.0,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04093800,2021-06-02,17.7,0.9071428571428573,Good,556623.0,6562909.0,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04093800,2022-07-20,15.5,0.75,Moderate,556623.0,6562909.0,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04094200,2012-09-10,,,,562491.8,6547370.0,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04094200,2013-07-19,12.7,0.5499999999999999,Poor,562491.8,6547370.0,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04094200,2014-09-11,18.2,0.9428571428571428,High,562491.8,6547370.0,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04094200,2015-07-15,17.8,0.9142857142857144,Good,562491.8,6547370.0,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04094200,2016-09-07,16.2,0.7999999999999999,Good,562491.8,6547370.0,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04094200,2017-08-29,16.3,0.8071428571428572,Good,562491.8,6547370.0,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04094200,2018-08-02,16.6,0.8285714285714286,Good,562491.8,6547370.0,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04094200,2019-07-25,16.5,0.8214285714285714,Good,562491.8,6547370.0,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04094200,2021-09-01,15.9,0.7785714285714286,Moderate,562491.8,6547370.0,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04094200,2022-07-20,15.3,0.7357142857142858,Moderate,562491.8,6547370.0,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04095000,2013-07-18,14.3,0.6642857142857144,Moderate,547307.62,6561271.48,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04095000,2014-08-06,15.5,0.75,Moderate,547307.62,6561271.48,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04095000,2015-08-31,11.4,0.4571428571428572,Poor,547307.62,6561271.48,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04553002,2020-06-02,16.4,0.8142857142857142,Good,546515.1,6560145.0,Loire-Bretagne,MASSIF CENTRAL NORD,TP
S04095100,2012-07-06,16.6,0.8285714285714286,Good,541771.2,6566967.0,Loire-Bretagne,MASSIF CENTRAL NORD,M
S04095090,2013-07-17,16.2,0.7999999999999999,Good,542917.0,6566946.0,Loire-Bretagne,MASSIF CENTRAL NORD,TP
S04095100,2013-07-17,11.8,0.4857142857142858,Poor,541771.2,6566967.0,Loire-Bretagne,MASSIF CENTRAL NORD,M
S04095090,2014-08-05,15.1,0.7214285714285714,Moderate,542917.0,6566946.0,Loire-Bretagne,MASSIF CENTRAL NORD,TP
S04095090,2015-09-01,17.2,0.8714285714285713,Good,542917.0,6566946.0,Loire-Bretagne,MASSIF CENTRAL NORD,TP
S04095100,2015-09-01,10.1,0.3642857142857143,Poor,541771.2,6566967.0,Loire-Bretagne,MASSIF CENTRAL NORD,M
S04095100,2016-09-07,14.6,0.6857142857142857,Moderate,541771.2,6566967.0,Loire-Bretagne,MASSIF CENTRAL NORD,M
S04095100,2017-08-29,13.7,0.6214285714285713,Moderate,541771.2,6566967.0,Loire-Bretagne,MASSIF CENTRAL NORD,M
S04095100,2018-08-29,17.2,0.8714285714285713,Good,541771.2,6566967.0,Loire-Bretagne,MASSIF CENTRAL NORD,M
S04095100,2019-07-18,13.4,0.6,Moderate,541771.2,6566967.0,Loire-Bretagne,MASSIF CENTRAL NORD,M
S04095100,2020-06-30,15.1,0.7214285714285714,Moderate,541771.2,6566967.0,Loire-Bretagne,MASSIF CENTRAL NORD,M
S04095100,2021-09-01,15.5,0.75,Moderate,541771.2,6566967.0,Loire-Bretagne,MASSIF CENTRAL NORD,M
S04095100,2022-07-21,10.1,0.3642857142857143,Poor,541771.2,6566967.0,Loire-Bretagne,MASSIF CENTRAL NORD,M
S04095100,2012-07-06,16.6,0.8285714285714286,Good,541771.2,6566967.0,Loire-Bretagne,MASSIF CENTRAL NORD,M
S04095100,2013-07-17,11.8,0.4857142857142858,Poor,541771.2,6566967.0,Loire-Bretagne,MASSIF CENTRAL NORD,M
S04095090,2013-07-17,16.2,0.7999999999999999,Good,542917.0,6566946.0,Loire-Bretagne,MASSIF CENTRAL NORD,TP
S04095090,2014-08-05,15.1,0.7214285714285714,Moderate,542917.0,6566946.0,Loire-Bretagne,MASSIF CENTRAL NORD,TP
S04095100,2015-09-01,10.1,0.3642857142857143,Poor,541771.2,6566967.0,Loire-Bretagne,MASSIF CENTRAL NORD,M
S04095090,2015-09-01,17.2,0.8714285714285713,Good,542917.0,6566946.0,Loire-Bretagne,MASSIF CENTRAL NORD,TP
S04095100,2016-09-07,14.6,0.6857142857142857,Moderate,541771.2,6566967.0,Loire-Bretagne,MASSIF CENTRAL NORD,M
S04095100,2017-08-29,13.7,0.6214285714285713,Moderate,541771.2,6566967.0,Loire-Bretagne,MASSIF CENTRAL NORD,M
S04095100,2018-08-29,17.2,0.8714285714285713,Good,541771.2,6566967.0,Loire-Bretagne,MASSIF CENTRAL NORD,M
S04095100,2019-07-18,13.4,0.6,Moderate,541771.2,6566967.0,Loire-Bretagne,MASSIF CENTRAL NORD,M
S04095100,2020-06-30,15.1,0.7214285714285714,Moderate,541771.2,6566967.0,Loire-Bretagne,MASSIF CENTRAL NORD,M
S04095100,2021-09-01,15.5,0.75,Moderate,541771.2,6566967.0,Loire-Bretagne,MASSIF CENTRAL NORD,M
S04095100,2022-07-21,10.1,0.3642857142857143,Poor,541771.2,6566967.0,Loire-Bretagne,MASSIF CENTRAL NORD,M
S04095190,2012-07-18,15.0,0.7142857142857143,Moderate,545852.0,6574382.0,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04095090,2013-07-17,16.2,0.7999999999999999,Good,542917.0,6566946.0,Loire-Bretagne,MASSIF CENTRAL NORD,TP
S04095190,2013-07-18,14.9,0.7071428571428572,Moderate,545852.0,6574382.0,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04095190,2014-08-05,16.6,0.8285714285714286,Good,545852.0,6574382.0,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04095090,2014-08-05,15.1,0.7214285714285714,Moderate,542917.0,6566946.0,Loire-Bretagne,MASSIF CENTRAL NORD,TP
S04095190,2015-09-01,14.9,0.7071428571428572,Moderate,545852.0,6574382.0,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04095090,2015-09-01,17.2,0.8714285714285713,Good,542917.0,6566946.0,Loire-Bretagne,MASSIF CENTRAL NORD,TP
S04095190,2016-09-07,13.9,0.6357142857142858,Moderate,545852.0,6574382.0,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04095190,2017-08-03,14.9,0.7071428571428572,Moderate,545852.0,6574382.0,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04095190,2018-08-29,14.9,0.7071428571428572,Moderate,545852.0,6574382.0,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04095190,2019-05-30,13.4,0.6,Moderate,545852.0,6574382.0,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04095190,2020-07-07,14.7,0.6928571428571428,Moderate,545852.0,6574382.0,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04095190,2021-06-01,14.3,0.6642857142857144,Moderate,545852.0,6574382.0,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04095190,2022-09-28,14.2,0.6571428571428571,Moderate,545852.0,6574382.0,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04554003,2013-08-19,15.0,0.8187134502923976,Good,533514.8,6600500.0,Loire-Bretagne,TABLES CALCAIRES,TP
S04095900,2013-10-15,13.9,0.7543859649122806,Moderate,536871.99,6588802.5,Loire-Bretagne,TABLES CALCAIRES,M
S04554003,2014-06-30,14.8,0.8070175438596491,Good,533514.8,6600500.0,Loire-Bretagne,TABLES CALCAIRES,TP
S04095900,2014-08-01,14.5,0.7894736842105262,Good,536871.99,6588802.5,Loire-Bretagne,TABLES CALCAIRES,M
S04095900,2015-09-14,16.5,0.9064327485380116,Good,536871.99,6588802.5,Loire-Bretagne,TABLES CALCAIRES,M
S04554003,2013-08-19,15.0,0.8187134502923976,Good,533514.8,6600500.0,Loire-Bretagne,TABLES CALCAIRES,TP
S04096100,2013-10-14,13.5,0.7309941520467835,Moderate,534134.9,6601210.0,Loire-Bretagne,TABLES CALCAIRES,G
S04554003,2014-06-30,14.8,0.8070175438596491,Good,533514.8,6600500.0,Loire-Bretagne,TABLES CALCAIRES,TP
S04096100,2014-07-31,12.7,0.6842105263157894,Moderate,534134.9,6601210.0,Loire-Bretagne,TABLES CALCAIRES,G
S04096100,2015-09-15,10.9,0.5789473684210527,Moderate,534134.9,6601210.0,Loire-Bretagne,TABLES CALCAIRES,G
S04096100,2016-08-23,16.7,0.91812865497076,Good,534134.9,6601210.0,Loire-Bretagne,TABLES CALCAIRES,G
S04096100,2017-10-12,13.0,0.7017543859649122,Moderate,534134.9,6601210.0,Loire-Bretagne,TABLES CALCAIRES,G
S04096100,2018-09-27,14.9,0.8128654970760233,Good,534134.9,6601210.0,Loire-Bretagne,TABLES CALCAIRES,G
S04096100,2019-08-09,12.6,0.6783625730994152,Moderate,534134.9,6601210.0,Loire-Bretagne,TABLES CALCAIRES,G
S04096100,2020-07-09,12.9,0.695906432748538,Moderate,534134.9,6601210.0,Loire-Bretagne,TABLES CALCAIRES,G
S04096100,2021-06-16,12.4,0.6666666666666667,Moderate,534134.9,6601210.0,Loire-Bretagne,TABLES CALCAIRES,G
S04096100,2022-08-24,11.9,0.6374269005847953,Moderate,534134.9,6601210.0,Loire-Bretagne,TABLES CALCAIRES,G
S04096105,2012-07-09,15.9,0.7785714285714286,Moderate,576193.9,6590388.0,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04096105,2013-07-24,15.0,0.7142857142857143,Moderate,576193.9,6590388.0,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04096105,2014-06-26,14.4,0.6714285714285715,Moderate,576193.9,6590388.0,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04096105,2015-06-25,14.4,0.6714285714285715,Moderate,576193.9,6590388.0,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04096105,2016-08-11,15.0,0.7142857142857143,Moderate,576193.9,6590388.0,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04096105,2017-06-02,15.6,0.7571428571428571,Moderate,576193.9,6590388.0,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04096105,2018-08-29,15.4,0.7428571428571429,Moderate,576193.9,6590388.0,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04096105,2019-05-15,16.1,0.7928571428571429,Good,576193.9,6590388.0,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04096105,2020-06-09,17.9,0.9214285714285714,Good,576193.9,6590388.0,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04096105,2021-06-08,18.2,0.9428571428571428,High,576193.9,6590388.0,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04096105,2022-07-28,13.9,0.6357142857142858,Moderate,576193.9,6590388.0,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04555003,2022-08-22,12.0,0.5,Poor,576995.0,6590526.0,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04096175,2012-09-24,15.3,0.8362573099415205,Good,573905.33,6601063.15,Loire-Bretagne,TABLES CALCAIRES,P
S04555001,2013-06-25,15.5,0.8479532163742689,Good,564679.2,6604821.0,Loire-Bretagne,DEPOTS ARGILO SABLEUX,TP
S04096175,2013-07-24,14.5,0.7894736842105262,Good,573905.33,6601063.15,Loire-Bretagne,TABLES CALCAIRES,P
S04096175,2014-05-19,14.4,0.783625730994152,Good,573905.33,6601063.15,Loire-Bretagne,TABLES CALCAIRES,P
S04096175,2015-06-24,14.3,0.7777777777777778,Moderate,573905.33,6601063.15,Loire-Bretagne,TABLES CALCAIRES,P
S04096175,2016-08-11,14.5,0.7894736842105262,Good,573905.33,6601063.15,Loire-Bretagne,TABLES CALCAIRES,P
S04096175,2017-08-31,14.5,0.7894736842105262,Good,573905.33,6601063.15,Loire-Bretagne,TABLES CALCAIRES,P
S04096175,2018-07-05,16.0,0.8771929824561403,Good,573905.33,6601063.15,Loire-Bretagne,TABLES CALCAIRES,P
S04096175,2019-07-03,15.9,0.871345029239766,Good,573905.33,6601063.15,Loire-Bretagne,TABLES CALCAIRES,P
S04096175,2020-07-07,13.8,0.7485380116959064,Moderate,573905.33,6601063.15,Loire-Bretagne,TABLES CALCAIRES,P
S04096175,2021-08-31,13.8,0.7485380116959064,Moderate,573905.33,6601063.15,Loire-Bretagne,TABLES CALCAIRES,P
S04096175,2022-07-28,13.8,0.7485380116959064,Moderate,573905.33,6601063.15,Loire-Bretagne,TABLES CALCAIRES,P
S04096200,2012-09-24,14.6,0.7953216374269005,Good,560994.34,6597632.49,Loire-Bretagne,TABLES CALCAIRES,P
S04096250,2012-10-16,14.8,0.8070175438596491,Good,561717.0,6600150.0,Loire-Bretagne,TABLES CALCAIRES,P
S04096200,2013-07-24,14.9,0.8128654970760233,Good,560994.34,6597632.49,Loire-Bretagne,TABLES CALCAIRES,P
S04096200,2014-05-19,15.3,0.8362573099415205,Good,560994.34,6597632.49,Loire-Bretagne,TABLES CALCAIRES,P
S04096200,2015-06-24,14.5,0.7894736842105262,Good,560994.34,6597632.49,Loire-Bretagne,TABLES CALCAIRES,P
S04096200,2016-08-25,14.4,0.783625730994152,Good,560994.34,6597632.49,Loire-Bretagne,TABLES CALCAIRES,P
S04096200,2017-08-31,14.7,0.8011695906432748,Good,560994.34,6597632.49,Loire-Bretagne,TABLES CALCAIRES,P
S04096200,2018-06-26,14.7,0.8011695906432748,Good,560994.34,6597632.49,Loire-Bretagne,TABLES CALCAIRES,P
S04096200,2019-07-03,14.8,0.8070175438596491,Good,560994.34,6597632.49,Loire-Bretagne,TABLES CALCAIRES,P
S04096200,2020-07-07,14.9,0.8128654970760233,Good,560994.34,6597632.49,Loire-Bretagne,TABLES CALCAIRES,P
S04096200,2021-06-03,14.5,0.7894736842105262,Good,560994.34,6597632.49,Loire-Bretagne,TABLES CALCAIRES,P
S04096200,2022-07-29,14.8,0.8070175438596491,Good,560994.34,6597632.49,Loire-Bretagne,TABLES CALCAIRES,P
S04096200,2012-09-24,14.6,0.7953216374269005,Good,560994.34,6597632.49,Loire-Bretagne,TABLES CALCAIRES,P
S04096250,2012-10-16,14.8,0.8070175438596491,Good,561717.0,6600150.0,Loire-Bretagne,TABLES CALCAIRES,P
S04096200,2013-07-24,14.9,0.8128654970760233,Good,560994.34,6597632.49,Loire-Bretagne,TABLES CALCAIRES,P
S04096200,2014-05-19,15.3,0.8362573099415205,Good,560994.34,6597632.49,Loire-Bretagne,TABLES CALCAIRES,P
S04096200,2015-06-24,14.5,0.7894736842105262,Good,560994.34,6597632.49,Loire-Bretagne,TABLES CALCAIRES,P
S04096200,2016-08-25,14.4,0.783625730994152,Good,560994.34,6597632.49,Loire-Bretagne,TABLES CALCAIRES,P
S04096200,2017-08-31,14.7,0.8011695906432748,Good,560994.34,6597632.49,Loire-Bretagne,TABLES CALCAIRES,P
S04096200,2018-06-26,14.7,0.8011695906432748,Good,560994.34,6597632.49,Loire-Bretagne,TABLES CALCAIRES,P
S04096200,2019-07-03,14.8,0.8070175438596491,Good,560994.34,6597632.49,Loire-Bretagne,TABLES CALCAIRES,P
S04096200,2020-07-07,14.9,0.8128654970760233,Good,560994.34,6597632.49,Loire-Bretagne,TABLES CALCAIRES,P
S04096200,2021-06-03,14.5,0.7894736842105262,Good,560994.34,6597632.49,Loire-Bretagne,TABLES CALCAIRES,P
S04096200,2022-07-29,14.8,0.8070175438596491,Good,560994.34,6597632.49,Loire-Bretagne,TABLES CALCAIRES,P
S04096340,2012-10-15,15.3,0.8362573099415205,Good,558373.0,6608689.0,Loire-Bretagne,DEPOTS ARGILO SABLEUX,TP
S04096340,2013-06-25,18.9,1.0,High,558373.0,6608689.0,Loire-Bretagne,DEPOTS ARGILO SABLEUX,TP
S04096340,2014-06-26,19.9,1.0,High,558373.0,6608689.0,Loire-Bretagne,DEPOTS ARGILO SABLEUX,TP
S04096340,2015-06-23,20.0,1.0,High,558373.0,6608689.0,Loire-Bretagne,DEPOTS ARGILO SABLEUX,TP
S04555002,2016-09-12,19.0,1.0,High,560697.8,6607552.0,Loire-Bretagne,DEPOTS ARGILO SABLEUX,TP
S04555002,2017-06-08,18.3,1.0,High,560697.8,6607552.0,Loire-Bretagne,DEPOTS ARGILO SABLEUX,TP
S04096340,2021-05-27,19.6,1.0,High,558373.0,6608689.0,Loire-Bretagne,DEPOTS ARGILO SABLEUX,TP
S04096105,2012-07-09,15.9,0.7785714285714286,Moderate,576193.9,6590388.0,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04096345,2013-07-18,12.8,0.5571428571428572,Moderate,575521.53,6579532.24,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04096105,2013-07-24,15.0,0.7142857142857143,Moderate,576193.9,6590388.0,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04096105,2014-06-26,14.4,0.6714285714285715,Moderate,576193.9,6590388.0,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04096345,2014-10-27,12.7,0.55,Poor,575521.53,6579532.24,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04096345,2015-06-25,12.6,0.5428571428571428,Poor,575521.53,6579532.24,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04096105,2015-06-25,14.4,0.6714285714285715,Moderate,576193.9,6590388.0,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04096105,2016-08-11,15.0,0.7142857142857143,Moderate,576193.9,6590388.0,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04096105,2017-06-02,15.6,0.7571428571428571,Moderate,576193.9,6590388.0,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04096105,2018-08-29,15.4,0.7428571428571429,Moderate,576193.9,6590388.0,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04096105,2019-05-15,16.1,0.7928571428571429,Good,576193.9,6590388.0,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04096105,2020-06-09,17.9,0.9214285714285714,Good,576193.9,6590388.0,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04096105,2021-06-08,18.2,0.9428571428571428,High,576193.9,6590388.0,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04096105,2022-07-28,13.9,0.6357142857142858,Moderate,576193.9,6590388.0,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04096360,2012-09-20,,,,555297.3,6593580.0,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04096360,2013-06-24,15.4,0.7428571428571429,Moderate,555297.3,6593580.0,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04096360,2014-07-31,12.7,0.5499999999999999,Poor,555297.3,6593580.0,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04096360,2015-06-23,15.5,0.75,Moderate,555297.3,6593580.0,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04096360,2016-08-25,15.5,0.75,Moderate,555297.3,6593580.0,Loire-Bretagne,MASSIF CENTRAL NORD,P
S04096360,2017-09-01,11.1,0.4357142857142857,Poor,555297.3,6593580.0,Loire-Bretagne,MASSIF CENTRAL NORD,P
